BO_cost,Case_id,H_cost,Lamda,Num_back_orders,Parameter_Name,Parameter_Value,Server_cost,T_cost,Used_server,Utilization,Var_level
9043.2148456616,Case: 0076,11859.8178025338,0.5,0.6621850439,var_level,0.1,90000,110903.0326481954,9,0.8888888913,0.1
6758.3504460515,Case: 0076,12191.6011833899,0.5,0.4948769507,var_level,0.05,90000,108949.9516294414,9,0.8888888913,0.05
134025.9448812042,Case: 0076,12871.0654465139,0.5,9.8139851498,var_level,0.01,90000,236897.0103277182,9,0.8888888913,0.01
10905.139163301,Case: 0079,13725.9440474267,0.5,0.4540645812,var_level,0.5,50000,74631.0832107277,5,0.7999999997,0.5
10905.139163301,Case: 0079,13725.9440474267,0.5,0.4540645812,var_level,0.1,50000,74631.0832107277,5,0.7999999997,0.1
9220.479567674,Case: 0079,14691.7412543922,0.5,0.3839192816,var_level,0.05,50000,73912.2208220662,5,0.7999999997,0.05
204275.9723041432,Case: 0079,15643.9729721697,0.5,8.5055754369,var_level,0.01,50000,269919.945276313,5,0.7999999997,0.01
7634.8572794807,Case: 0080,13591.6924433115,0.5,0.3591651402,var_level,0.5,90000,111226.5497227921,9,0.8888888891,0.5
7634.8572794807,Case: 0080,13591.6924433115,0.5,0.3591651402,var_level,0.1,90000,111226.5497227921,9,0.8888888891,0.1
5981.7196722961,Case: 0080,14450.4977853148,0.5,0.2813969019,var_level,0.05,90000,110432.217457611,9,0.8888888891,0.05
140538.4480988162,Case: 0080,15155.0320445806,0.5,6.6113235078,var_level,0.01,90000,245693.4801433968,9,0.8888888891,0.01
11495.8352646217,Case: 0117,12949.2268471729,0.5,0.484117517,var_level,0.5,50000,74445.0621117946,5,0.8000000005,0.5
11495.8352646217,Case: 0117,12949.2268471729,0.5,0.484117517,var_level,0.1,50000,74445.0621117946,5,0.8000000005,0.1
11495.8352646217,Case: 0117,12949.2268471729,0.5,0.484117517,var_level,0.05,50000,74445.0621117946,5,0.8000000005,0.05
200459.8003515362,Case: 0117,15097.0479744557,0.5,8.4418485968,var_level,0.01,50000,265556.8483259919,5,0.8000000005,0.01
8017.039838458,Case: 0118,17093.4955634243,0.5,0.2530155116,var_level,0.5,90000,115110.5354018822,9,0.8888888893,0.5
8017.039838458,Case: 0118,17093.4955634243,0.5,0.2530155116,var_level,0.1,90000,115110.5354018822,9,0.8888888893,0.1
7935.387829602,Case: 0118,17134.8972433875,0.5,0.2504385973,var_level,0.05,90000,115070.2850729895,9,0.8888888893,0.05
157772.5355724338,Case: 0118,17910.497986899,0.5,4.979256634,var_level,0.01,90000,265683.0335593328,9,0.8888888893,0.01
9382.5193945201,Case: 0119,12324.6077441293,0.5,0.4315164774,var_level,0.5,50000,71707.1271386494,5,0.8000000015,0.5
9382.5193945201,Case: 0119,12324.6077441293,0.5,0.4315164774,var_level,0.1,50000,71707.1271386494,5,0.8000000015,0.1
9382.5193945201,Case: 0119,12324.6077441293,0.5,0.4315164774,var_level,0.05,50000,71707.1271386494,5,0.8000000015,0.05
236295.5841966568,Case: 0119,13467.9605538011,0.5,10.8675968387,var_level,0.01,50000,299763.5447504578,5,0.8000000015,0.01
11286.2175831293,Case: 0120,16074.6883071744,0.5,0.5271595741,var_level,0.5,90000,117360.9058903037,9,0.8888888894,0.5
11286.2175831293,Case: 0120,16074.6883071744,0.5,0.5271595741,var_level,0.1,90000,117360.9058903037,9,0.8888888894,0.1
9685.2781163587,Case: 0120,16951.4098901794,0.5,0.4523824789,var_level,0.05,90000,116636.6880065381,9,0.8888888894,0.05
194059.292249216,Case: 0120,18199.8200914213,0.5,9.0641716858,var_level,0.01,90000,302259.1123406373,9,0.8888888894,0.01
16408.7931603068,Case: 0022,18653.7385565925,0.5,0.9757150983,var_level,0.5,500000,535062.5317168992,5,0.7999999935,0.5
18698.3951797228,Case: 0022,18747.0950635593,0.5,1.1118615679,var_level,0.1,500000,537445.4902432822,5,0.7999999935,0.1
18148.6884582731,Case: 0022,19925.5471962232,0.5,1.0791743896,var_level,0.05,500000,538074.2356544964,5,0.7999999935,0.05
255682.5776605168,Case: 0022,21974.3252191983,0.5,15.2036380101,var_level,0.01,500000,777656.9028797151,5,0.7999999935,0.01
12667.8894235182,Case: 0023,59078.4729906454,0.5,1.1312712911,var_level,0.5,800000,871746.3624141637,8,1.0000000002,0.5
12667.8894235182,Case: 0023,59078.4729906454,0.5,1.1312712911,var_level,0.1,800000,871746.3624141637,8,1.0000000002,0.1
12114.1936840151,Case: 0023,59369.6977451376,0.5,1.0818250043,var_level,0.05,800000,871483.8914291527,8,1.0000000002,0.05
243796.2752915238,Case: 0023,62157.6590548096,0.5,21.7715609835,var_level,0.01,800000,1105953.9343463334,8,1.0000000002,0.01
11410.7622815788,Case: 0029,12638.6144009392,0.5,0.4931290272,var_level,0.5,500000,524049.376682518,5,0.8000000006,0.5
11410.7622815788,Case: 0029,12638.6144009392,0.5,0.4931290272,var_level,0.1,500000,524049.376682518,5,0.8000000006,0.1
9808.8660290318,Case: 0029,13516.1230056455,0.5,0.4239012648,var_level,0.05,500000,523324.9890346772,5,0.8000000006,0.05
265783.4734175444,Case: 0029,14924.8960162073,0.5,11.4861340958,var_level,0.01,500000,780708.3694337517,5,0.8000000006,0.01
15162.2537958862,Case: 0032,51150.8472609634,0.5,0.5347002446,var_level,0.5,800000,866313.1010568496,8,0.9999999999,0.5
15162.2537958862,Case: 0032,51150.8472609634,0.5,0.5347002446,var_level,0.1,800000,866313.1010568496,8,0.9999999999,0.1
14820.771802277,Case: 0032,51325.6258741764,0.5,0.5226578063,var_level,0.05,800000,866146.3976764535,8,0.9999999999,0.05
242698.7076076698,Case: 0032,54208.3103220143,0.5,8.5588237788,var_level,0.01,800000,1096907.0179296841,8,0.9999999999,0.01
10890.4550822405,Case: 0034,33637.0121756356,0.5,0.4941145108,var_level,0.5,800000,844527.4672578762,8,0.9999999985,0.5
10890.4550822405,Case: 0034,33637.0121756356,0.5,0.4941145108,var_level,0.1,800000,844527.4672578762,8,0.9999999985,0.1
10845.6250979833,Case: 0034,33659.6079678583,0.5,0.4920805145,var_level,0.05,800000,844505.2330658416,8,0.9999999985,0.05
270794.1893091522,Case: 0034,35488.3687142524,0.5,12.2862945003,var_level,0.01,800000,1106282.5580234048,8,0.9999999985,0.01
8278.4208405232,Case: 0035,14247.0968353078,0.5,0.3095925236,var_level,0.5,500000,522525.5176758309,5,0.7999999998,0.5
8278.4208405232,Case: 0035,14247.0968353078,0.5,0.3095925236,var_level,0.1,500000,522525.5176758309,5,0.7999999998,0.1
8192.5214062878,Case: 0035,14290.3756554418,0.5,0.3063800966,var_level,0.05,500000,522482.8970617296,5,0.7999999998,0.05
168788.477460633,Case: 0035,14527.4315756195,0.5,6.3122727997,var_level,0.01,500000,683315.9090362524,5,0.7999999998,0.01
10362.2535491629,Case: 0041,12301.586339954,0.5,0.6501059548,var_level,0.5,900000,922663.8398891169,9,0.888888889,0.5
10516.821703184,Case: 0041,12321.7576191427,0.5,0.6598032351,var_level,0.1,900000,922838.5793223267,9,0.888888889,0.1
6590.0523676896,Case: 0041,14298.6047620889,0.5,0.4134460006,var_level,0.05,900000,920888.6571297785,9,0.888888889,0.05
111633.8712149367,Case: 0041,15189.7409214502,0.5,7.003673872,var_level,0.01,900000,1026823.6121363869,9,0.888888889,0.01
5302.7449209519,Case: 0044,6918.8747660976,0.5,0.3205959798,var_level,0.5,500000,512221.6196870495,5,0.8000000005,0.5
5302.7449209519,Case: 0044,6918.8747660976,0.5,0.3205959798,var_level,0.1,500000,512221.6196870495,5,0.8000000005,0.1
3736.2381771333,Case: 0044,7918.8747660976,0.5,0.225887339,var_level,0.05,500000,511655.1129432308,5,0.8000000005,0.05
97408.9190674529,Case: 0044,8102.5661011835,0.5,5.8891966934,var_level,0.01,500000,605511.4851686363,5,0.8000000005,0.01
6927.4372662363,Case: 0075,9143.5693876622,0.5,0.423423038,var_level,0.5,50000,66071.0066538985,5,0.7999999997,0.5
6927.4372662363,Case: 0075,9143.5693876622,0.5,0.423423038,var_level,0.1,50000,66071.0066538985,5,0.7999999997,0.1
6860.6462393216,Case: 0075,9177.6438854282,0.5,0.4193405962,var_level,0.05,50000,66038.2901247498,5,0.7999999997,0.05
184083.46046532,Case: 0075,10047.3181752622,0.5,11.2516613415,var_level,0.01,50000,244130.7786405822,5,0.7999999997,0.01
4747.8230877234,Case: 0076,13995.4407598858,1.0,0.3476570549,var_level,0.5,90000,108743.2638476093,9,0.8888888913,0.5
4747.8230877234,Case: 0076,13995.4407598858,1.0,0.3476570549,var_level,0.1,90000,108743.2638476093,9,0.8888888913,0.1
4747.8230877234,Case: 0076,13995.4407598858,1.0,0.3476570549,var_level,0.05,90000,108743.2638476093,9,0.8888888913,0.05
4747.8230877234,Case: 0076,13995.4407598858,1.0,0.3476570549,var_level,0.01,90000,108743.2638476093,9,0.8888888913,0.01
5481.2369494888,Case: 0079,17887.4084511874,1.0,0.228225933,var_level,0.5,50000,73368.6454006762,5,0.7999999997,0.5
5481.2369494888,Case: 0079,17887.4084511874,1.0,0.228225933,var_level,0.1,50000,73368.6454006762,5,0.7999999997,0.1
5481.2369494888,Case: 0079,17887.4084511874,1.0,0.228225933,var_level,0.05,50000,73368.6454006762,5,0.7999999997,0.05
5481.2369494888,Case: 0079,17887.4084511874,1.0,0.228225933,var_level,0.01,50000,73368.6454006762,5,0.7999999997,0.01
2955.9416978892,Case: 0080,16474.1428074048,1.0,0.1390558036,var_level,0.5,90000,109430.084505294,9,0.8888888891,0.5
2955.9416978892,Case: 0080,16474.1428074048,1.0,0.1390558036,var_level,0.1,90000,109430.084505294,9,0.8888888891,0.1
2955.9416978892,Case: 0080,16474.1428074048,1.0,0.1390558036,var_level,0.05,90000,109430.084505294,9,0.8888888891,0.05
2955.9416978892,Case: 0080,16474.1428074048,1.0,0.1390558036,var_level,0.01,90000,109430.084505294,9,0.8888888891,0.01
5552.6373458137,Case: 0117,16499.6589507595,1.0,0.2338350318,var_level,0.5,50000,72052.2962965732,5,0.8000000005,0.5
5552.6373458137,Case: 0117,16499.6589507595,1.0,0.2338350318,var_level,0.1,50000,72052.2962965732,5,0.8000000005,0.1
5552.6373458137,Case: 0117,16499.6589507595,1.0,0.2338350318,var_level,0.05,50000,72052.2962965732,5,0.8000000005,0.05
5552.6373458137,Case: 0117,16499.6589507595,1.0,0.2338350318,var_level,0.01,50000,72052.2962965732,5,0.8000000005,0.01
5937.6123205162,Case: 0118,18344.2797908702,1.0,0.1873893668,var_level,0.5,90000,114281.8921113864,9,0.8888888893,0.5
5937.6123205162,Case: 0118,18344.2797908702,1.0,0.1873893668,var_level,0.1,90000,114281.8921113864,9,0.8888888893,0.1
5937.6123205162,Case: 0118,18344.2797908702,1.0,0.1873893668,var_level,0.05,90000,114281.8921113864,9,0.8888888893,0.05
5937.6123205162,Case: 0118,18344.2797908702,1.0,0.1873893668,var_level,0.01,90000,114281.8921113864,9,0.8888888893,0.01
15244.3521202672,Case: 0022,79518.6944959934,1.0,0.9064740095,var_level,0.5,400000,494763.0466162607,4,0.9999999919,0.5
15244.3521202672,Case: 0022,79518.6944959934,1.0,0.9064740095,var_level,0.1,400000,494763.0466162607,4,0.9999999919,0.1
15244.3521202672,Case: 0022,79518.6944959934,1.0,0.9064740095,var_level,0.05,400000,494763.0466162607,4,0.9999999919,0.05
15244.3521202672,Case: 0022,79518.6944959934,1.0,0.9064740095,var_level,0.01,400000,494763.0466162607,4,0.9999999919,0.01
5096.1756726785,Case: 0023,92854.6184323161,1.0,0.4551000597,var_level,0.5,800000,897950.7941049946,8,1.0000000002,0.5
5096.1756726785,Case: 0023,92854.6184323161,1.0,0.4551000597,var_level,0.1,800000,897950.7941049946,8,1.0000000002,0.1
5096.1756726785,Case: 0023,92854.6184323161,1.0,0.4551000597,var_level,0.05,800000,897950.7941049946,8,1.0000000002,0.05
5096.1756726785,Case: 0023,92854.6184323161,1.0,0.4551000597,var_level,0.01,800000,897950.7941049946,8,1.0000000002,0.01
5843.8377764807,Case: 0029,15635.6933801831,1.0,0.2525480741,var_level,0.5,500000,521479.5311566638,5,0.8000000006,0.5
5843.8377764807,Case: 0029,15635.6933801831,1.0,0.2525480741,var_level,0.1,500000,521479.5311566638,5,0.8000000006,0.1
5843.8377764807,Case: 0029,15635.6933801831,1.0,0.2525480741,var_level,0.05,500000,521479.5311566638,5,0.8000000006,0.05
5843.8377764807,Case: 0029,15635.6933801831,1.0,0.2525480741,var_level,0.01,500000,521479.5311566638,5,0.8000000006,0.01
4985.8015526685,Case: 0119,15880.2339327815,1.0,0.229304671,var_level,0.5,50000,70866.03548545,5,0.8000000015,0.5
4985.8015526685,Case: 0119,15880.2339327815,1.0,0.229304671,var_level,0.1,50000,70866.03548545,5,0.8000000015,0.1
4985.8015526685,Case: 0119,15880.2339327815,1.0,0.229304671,var_level,0.05,50000,70866.03548545,5,0.8000000015,0.05
4985.8015526685,Case: 0119,15880.2339327815,1.0,0.229304671,var_level,0.01,50000,70866.03548545,5,0.8000000015,0.01
5369.7377973583,Case: 0120,20300.5166371117,1.0,0.2508111039,var_level,0.5,90000,115670.25443447,9,0.8888888894,0.5
5369.7377973583,Case: 0120,20300.5166371117,1.0,0.2508111039,var_level,0.1,90000,115670.25443447,9,0.8888888894,0.1
5369.7377973583,Case: 0120,20300.5166371117,1.0,0.2508111039,var_level,0.05,90000,115670.25443447,9,0.8888888894,0.05
5369.7377973583,Case: 0120,20300.5166371117,1.0,0.2508111039,var_level,0.01,90000,115670.25443447,9,0.8888888894,0.01
7365.3725918212,Case: 0032,54513.7927698395,1.0,0.2597414988,var_level,0.5,800000,861879.1653616608,8,0.9999999999,0.5
7365.3725918212,Case: 0032,54513.7927698395,1.0,0.2597414988,var_level,0.1,800000,861879.1653616608,8,0.9999999999,0.1
7365.3725918212,Case: 0032,54513.7927698395,1.0,0.2597414988,var_level,0.05,800000,861879.1653616608,8,0.9999999999,0.05
7365.3725918212,Case: 0032,54513.7927698395,1.0,0.2597414988,var_level,0.01,800000,861879.1653616608,8,0.9999999999,0.01
5052.5972649469,Case: 0034,37416.5478209101,1.0,0.2292430947,var_level,0.5,800000,842469.145085857,8,0.9999999985,0.5
5052.5972649469,Case: 0034,37416.5478209101,1.0,0.2292430947,var_level,0.1,800000,842469.145085857,8,0.9999999985,0.1
5052.5972649469,Case: 0034,37416.5478209101,1.0,0.2292430947,var_level,0.05,800000,842469.145085857,8,0.9999999985,0.05
5052.5972649469,Case: 0034,37416.5478209101,1.0,0.2292430947,var_level,0.01,800000,842469.145085857,8,0.9999999985,0.01
5699.3686025292,Case: 0035,16747.1871543729,1.0,0.2131423302,var_level,0.5,500000,522446.5557569021,5,0.7999999998,0.5
5699.3686025292,Case: 0035,16747.1871543729,1.0,0.2131423302,var_level,0.1,500000,522446.5557569021,5,0.7999999998,0.1
5699.3686025292,Case: 0035,16747.1871543729,1.0,0.2131423302,var_level,0.05,500000,522446.5557569021,5,0.7999999998,0.05
5699.3686025292,Case: 0035,16747.1871543729,1.0,0.2131423302,var_level,0.01,500000,522446.5557569021,5,0.7999999998,0.01
3437.5478797245,Case: 0041,16131.8891632232,1.0,0.2156645112,var_level,0.5,900000,919569.4370429477,9,0.888888889,0.5
3437.5478797245,Case: 0041,16131.8891632232,1.0,0.2156645112,var_level,0.1,900000,919569.4370429477,9,0.888888889,0.1
3437.5478797245,Case: 0041,16131.8891632232,1.0,0.2156645112,var_level,0.05,900000,919569.4370429477,9,0.888888889,0.05
3437.5478797245,Case: 0041,16131.8891632232,1.0,0.2156645112,var_level,0.01,900000,919569.4370429477,9,0.888888889,0.01
2088.4311142362,Case: 0044,9195.7878396296,1.0,0.1262634031,var_level,0.5,500000,511284.2189538659,5,0.8000000005,0.5
2088.4311142362,Case: 0044,9195.7878396296,1.0,0.1262634031,var_level,0.1,500000,511284.2189538659,5,0.8000000005,0.1
2088.4311142362,Case: 0044,9195.7878396296,1.0,0.1262634031,var_level,0.05,500000,511284.2189538659,5,0.8000000005,0.05
2088.4311142362,Case: 0044,9195.7878396296,1.0,0.1262634031,var_level,0.01,500000,511284.2189538659,5,0.8000000005,0.01
4150.5889383373,Case: 0075,6279.5814051096,1.0,0.253694824,var_level,0.5,70000,80430.1703434469,7,0.5714285712,0.5
4150.5889383373,Case: 0075,6279.5814051096,1.0,0.253694824,var_level,0.1,70000,80430.1703434469,7,0.5714285712,0.1
4150.5889383373,Case: 0075,6279.5814051096,1.0,0.253694824,var_level,0.05,70000,80430.1703434469,7,0.5714285712,0.05
4150.5889383373,Case: 0075,6279.5814051096,1.0,0.253694824,var_level,0.01,70000,80430.1703434469,7,0.5714285712,0.01
25416.9179057762,Case: 0076,5609.7872867148,0.0,1.8611415506,work_force_cost,0.2,24000.0,55026.705192491,12,0.6666666684,0.05
25416.9179057762,Case: 0076,5609.7872867148,0.0,1.8611415506,work_force_cost,0.6,72000.0,103026.705192491,12,0.6666666684,0.05
25416.9179057762,Case: 0076,5609.7872867148,0.0,1.8611415506,work_force_cost,1.0,120000.0,151026.705192491,12,0.6666666684,0.05
25416.9179057762,Case: 0076,5609.7872867148,0.0,1.8611415506,work_force_cost,1.4,168000.0,199026.705192491,12,0.6666666684,0.05
25416.9179057762,Case: 0076,5609.7872867148,0.0,1.8611415506,work_force_cost,1.8,216000.0,247026.705192491,12,0.6666666684,0.05
57560.589509068,Case: 0079,7039.4428587811,0.0,2.3966888065,work_force_cost,0.2,16000.0,80600.0323678491,8,0.4999999998,0.05
57560.589509068,Case: 0079,7039.4428587811,0.0,2.3966888065,work_force_cost,0.6,48000.0,112600.0323678491,8,0.4999999998,0.05
57560.589509068,Case: 0079,7039.4428587811,0.0,2.3966888065,work_force_cost,1.0,80000.0,144600.0323678491,8,0.4999999998,0.05
57560.589509068,Case: 0079,7039.4428587811,0.0,2.3966888065,work_force_cost,1.4,112000.0,176600.0323678491,8,0.4999999998,0.05
57560.589509068,Case: 0079,7039.4428587811,0.0,2.3966888065,work_force_cost,1.8,144000.0,208600.0323678491,8,0.4999999998,0.05
33225.6311425505,Case: 0080,9106.7160867262,0.0,1.5630270521,work_force_cost,0.2,22000.0,64332.3472292767,11,0.7272727275,0.05
33225.6311425505,Case: 0080,9106.7160867262,0.0,1.5630270521,work_force_cost,0.6,66000.0,108332.3472292767,11,0.7272727275,0.05
33225.6311425505,Case: 0080,9106.7160867262,0.0,1.5630270521,work_force_cost,1.0,110000.0,152332.3472292767,11,0.7272727275,0.05
33225.6311425505,Case: 0080,9106.7160867262,0.0,1.5630270521,work_force_cost,1.4,154000.0,196332.3472292767,11,0.7272727275,0.05
33225.6311425505,Case: 0080,9106.7160867262,0.0,1.5630270521,work_force_cost,1.8,198000.0,240332.3472292767,11,0.7272727275,0.05
19012.8504069935,Case: 0117,6573.5016640189,0.0,0.8006772642,work_force_cost,0.2,14000.0,39586.3520710125,7,0.5714285718,0.05
19012.8504069935,Case: 0117,6573.5016640189,0.0,0.8006772642,work_force_cost,0.6,42000.0,67586.3520710125,7,0.5714285718,0.05
19012.8504069935,Case: 0117,6573.5016640189,0.0,0.8006772642,work_force_cost,1.0,70000.0,95586.3520710125,7,0.5714285718,0.05
19012.8504069935,Case: 0117,6573.5016640189,0.0,0.8006772642,work_force_cost,1.4,98000.0,123586.3520710125,7,0.5714285718,0.05
19012.8504069935,Case: 0117,6573.5016640189,0.0,0.8006772642,work_force_cost,1.8,126000.0,151586.3520710125,7,0.5714285718,0.05
12514.3766438352,Case: 0118,7982.3394458769,0.0,0.3949501901,work_force_cost,0.2,24000.0,44496.7160897122,12,0.6666666669,0.05
12514.3766438352,Case: 0118,7982.3394458769,0.0,0.3949501901,work_force_cost,0.6,72000.0,92496.7160897122,12,0.6666666669,0.05
12514.3766438352,Case: 0118,7982.3394458769,0.0,0.3949501901,work_force_cost,1.0,120000.0,140496.7160897122,12,0.6666666669,0.05
12514.3766438352,Case: 0118,7982.3394458769,0.0,0.3949501901,work_force_cost,1.4,168000.0,188496.7160897122,12,0.6666666669,0.05
12514.3766438352,Case: 0118,7982.3394458769,0.0,0.3949501901,work_force_cost,1.8,216000.0,236496.7160897122,12,0.6666666669,0.05
22434.4486124934,Case: 0119,5110.6056645685,0.0,1.0317947483,work_force_cost,0.2,14000.0,41545.0542770619,7,0.5714285725,0.05
22434.4486124934,Case: 0119,5110.6056645685,0.0,1.0317947483,work_force_cost,0.6,42000.0,69545.0542770619,7,0.5714285725,0.05
22434.4486124934,Case: 0119,5110.6056645685,0.0,1.0317947483,work_force_cost,1.0,70000.0,97545.0542770619,7,0.5714285725,0.05
22434.4486124934,Case: 0119,5110.6056645685,0.0,1.0317947483,work_force_cost,1.4,98000.0,125545.0542770619,7,0.5714285725,0.05
22434.4486124934,Case: 0119,5110.6056645685,0.0,1.0317947483,work_force_cost,1.8,126000.0,153545.0542770619,7,0.5714285725,0.05
50353.8073904263,Case: 0120,10688.2795508358,0.0,2.3519386778,work_force_cost,0.2,22000.0,83042.0869412621,11,0.7272727277,0.05
50353.8073904263,Case: 0120,10688.2795508358,0.0,2.3519386778,work_force_cost,0.6,66000.0,127042.0869412621,11,0.7272727277,0.05
50353.8073904263,Case: 0120,10688.2795508358,0.0,2.3519386778,work_force_cost,1.0,110000.0,171042.0869412621,11,0.7272727277,0.05
50353.8073904263,Case: 0120,10688.2795508358,0.0,2.3519386778,work_force_cost,1.4,154000.0,215042.0869412621,11,0.7272727277,0.05
50353.8073904263,Case: 0120,10688.2795508358,0.0,2.3519386778,work_force_cost,1.8,198000.0,259042.0869412621,11,0.7272727277,0.05
34807.2603270266,Case: 0022,6691.0773349659,0.0,2.0697420645,work_force_cost,0.2,140000.0,181498.3376619925,7,0.5714285668,0.05
34807.2603270266,Case: 0022,6691.0773349659,0.0,2.0697420645,work_force_cost,0.6,420000.0,461498.3376619925,7,0.5714285668,0.05
34807.2603270266,Case: 0022,6691.0773349659,0.0,2.0697420645,work_force_cost,1.0,700000.0,741498.3376619925,7,0.5714285668,0.05
34807.2603270266,Case: 0022,6691.0773349659,0.0,2.0697420645,work_force_cost,1.4,980000.0,1021498.3376619925,7,0.5714285668,0.05
34807.2603270266,Case: 0022,6691.0773349659,0.0,2.0697420645,work_force_cost,1.8,1260000.0,1301498.3376619925,7,0.5714285668,0.05
65146.0772795334,Case: 0023,7374.978294084,0.0,5.8176926314,work_force_cost,0.2,180000.0,252521.0555736174,9,0.888888889,0.05
65146.0772795334,Case: 0023,7374.978294084,0.0,5.8176926314,work_force_cost,0.6,540000.0,612521.0555736173,9,0.888888889,0.05
65146.0772795334,Case: 0023,7374.978294084,0.0,5.8176926314,work_force_cost,1.0,900000.0,972521.0555736173,9,0.888888889,0.05
65146.0772795334,Case: 0023,7374.978294084,0.0,5.8176926314,work_force_cost,1.4,1260000.0,1332521.0555736173,9,0.888888889,0.05
65146.0772795334,Case: 0023,7374.978294084,0.0,5.8176926314,work_force_cost,1.8,1620000.0,1692521.0555736173,9,0.888888889,0.05
44681.8400585383,Case: 0029,6391.5894130779,0.0,1.9309763694,work_force_cost,0.2,120000.0,171073.4294716162,6,0.6666666671,0.05
44681.8400585383,Case: 0029,6391.5894130779,0.0,1.9309763694,work_force_cost,0.6,360000.0,411073.4294716162,6,0.6666666671,0.05
44681.8400585383,Case: 0029,6391.5894130779,0.0,1.9309763694,work_force_cost,1.0,600000.0,651073.4294716162,6,0.6666666671,0.05
44681.8400585383,Case: 0029,6391.5894130779,0.0,1.9309763694,work_force_cost,1.4,840000.0,891073.4294716162,6,0.6666666671,0.05
44681.8400585383,Case: 0029,6391.5894130779,0.0,1.9309763694,work_force_cost,1.8,1080000.0,1131073.4294716162,6,0.6666666671,0.05
193873.7121134631,Case: 0032,17129.8998761532,0.0,6.8369994784,work_force_cost,0.2,180000.0,391003.6119896163,9,0.8888888888,0.05
193873.7121134631,Case: 0032,17129.8998761532,0.0,6.8369994784,work_force_cost,0.6,540000.0,751003.6119896163,9,0.8888888888,0.05
193873.7121134631,Case: 0032,17129.8998761532,0.0,6.8369994784,work_force_cost,1.0,900000.0,1111003.6119896162,9,0.8888888888,0.05
193873.7121134631,Case: 0032,17129.8998761532,0.0,6.8369994784,work_force_cost,1.4,1260000.0,1471003.6119896162,9,0.8888888888,0.05
193873.7121134631,Case: 0032,17129.8998761532,0.0,6.8369994784,work_force_cost,1.8,1620000.0,1831003.6119896162,9,0.8888888888,0.05
98880.6948610304,Case: 0034,12763.715767511,0.0,4.4863493584,work_force_cost,0.2,180000.0,291644.4106285414,9,0.8888888876,0.05
98880.6948610304,Case: 0034,12763.715767511,0.0,4.4863493584,work_force_cost,0.6,540000.0,651644.4106285414,9,0.8888888876,0.05
98880.6948610304,Case: 0034,12763.715767511,0.0,4.4863493584,work_force_cost,1.0,900000.0,1011644.4106285414,9,0.8888888876,0.05
98880.6948610304,Case: 0034,12763.715767511,0.0,4.4863493584,work_force_cost,1.4,1260000.0,1371644.4106285414,9,0.8888888876,0.05
98880.6948610304,Case: 0034,12763.715767511,0.0,4.4863493584,work_force_cost,1.8,1620000.0,1731644.4106285414,9,0.8888888876,0.05
42260.3127671215,Case: 0035,7290.1284898522,0.0,1.5804314773,work_force_cost,0.2,140000.0,189550.4412569736,7,0.5714285713,0.05
42260.3127671215,Case: 0035,7290.1284898522,0.0,1.5804314773,work_force_cost,0.6,420000.0,469550.4412569737,7,0.5714285713,0.05
42260.3127671215,Case: 0035,7290.1284898522,0.0,1.5804314773,work_force_cost,1.0,700000.0,749550.4412569737,7,0.5714285713,0.05
42260.3127671215,Case: 0035,7290.1284898522,0.0,1.5804314773,work_force_cost,1.4,980000.0,1029550.4412569737,7,0.5714285713,0.05
42260.3127671215,Case: 0035,7290.1284898522,0.0,1.5804314773,work_force_cost,1.8,1260000.0,1309550.4412569737,7,0.5714285713,0.05
18359.6966769303,Case: 0041,10285.2084357485,0.0,1.1518486864,work_force_cost,0.2,200000.0,228644.9051126788,10,0.8000000001,0.05
18359.6966769303,Case: 0041,10285.2084357485,0.0,1.1518486864,work_force_cost,0.6,600000.0,628644.9051126789,10,0.8000000001,0.05
18359.6966769303,Case: 0041,10285.2084357485,0.0,1.1518486864,work_force_cost,1.0,1000000.0,1028644.9051126789,10,0.8000000001,0.05
18359.6966769303,Case: 0041,10285.2084357485,0.0,1.1518486864,work_force_cost,1.4,1400000.0,1428644.905112679,10,0.8000000001,0.05
18359.6966769303,Case: 0041,10285.2084357485,0.0,1.1518486864,work_force_cost,1.8,1800000.0,1828644.905112679,10,0.8000000001,0.05
88467.4460632689,Case: 0044,4737.881766695,0.0,5.3486086882,work_force_cost,0.2,120000.0,213205.3278299639,6,0.6666666671,0.05
88467.4460632689,Case: 0044,4737.881766695,0.0,5.3486086882,work_force_cost,0.6,360000.0,453205.3278299639,6,0.6666666671,0.05
88467.4460632689,Case: 0044,4737.881766695,0.0,5.3486086882,work_force_cost,1.0,600000.0,693205.3278299639,6,0.6666666671,0.05
88467.4460632689,Case: 0044,4737.881766695,0.0,5.3486086882,work_force_cost,1.4,840000.0,933205.3278299639,6,0.6666666671,0.05
88467.4460632689,Case: 0044,4737.881766695,0.0,5.3486086882,work_force_cost,1.8,1080000.0,1173205.327829964,6,0.6666666671,0.05
8140.2650482646,Case: 0075,3422.771984492,0.0,0.4975542361,work_force_cost,0.2,16000.0,27563.0370327566,8,0.4999999998,0.05
8140.2650482646,Case: 0075,3422.771984492,0.0,0.4975542361,work_force_cost,0.6,48000.0,59563.0370327566,8,0.4999999998,0.05
8140.2650482646,Case: 0075,3422.771984492,0.0,0.4975542361,work_force_cost,1.0,80000.0,91563.0370327566,8,0.4999999998,0.05
8140.2650482646,Case: 0075,3422.771984492,0.0,0.4975542361,work_force_cost,1.4,112000.0,123563.0370327566,8,0.4999999998,0.05
